Container_ID,Shipment_ID,Container_Type,Container_Number,Free_Days,Port_Dwell_Days,DD_Days,DD_Rate_Per_Day_USD,DD_Charge_USD,DD_Status,Picked_Up,Carrier,POD
CONT0001669,SHP000293,40GP,MSCU9415479,7,3,0,0,0,No Charge,Yes,ZIM,New York
CONT0001670,SHP000294,20RF,MSCU7836867,14,4,0,0,0,No Charge,Yes,MSC,Toronto
CONT0001671,SHP000294,20GP,MSCU7752669,5,9,4,150,600,Charged,Yes,MSC,Toronto
CONT0001672,SHP000294,20GP,MSCU5157933,7,7,0,0,0,No Charge,Yes,MSC,Toronto
CONT0001673,SHP000294,20GP,MSCU1013765,14,9,0,0,0,No Charge,Yes,MSC,Toronto
CONT0001674,SHP000294,40RF,MSCU3631527,5,4,0,0,0,No Charge,Yes,MSC,Toronto
CONT0001675,SHP000294,40GP,MSCU2663450,7,4,0,0,0,No Charge,Yes,MSC,Toronto
CONT0001676,SHP000294,20RF,MSCU2062009,7,6,0,0,0,No Charge,Yes,MSC,Toronto
CONT0001677,SHP000294,20RF,MSCU9091290,14,6,0,0,0,No Charge,Yes,MSC,Toronto
CONT0001678,SHP000294,20GP,MSCU8088238,14,7,0,0,0,No Charge,Yes,MSC,Toronto
CONT0001679,SHP000294,20GP,MSCU9768556,10,10,0,0,0,No Charge,Yes,MSC,Toronto
CONT0001680,SHP000295,20GP,MSCU3138015,5,5,0,0,0,No Charge,Yes,MSC,Seattle
CONT0001681,SHP000295,20RF,MSCU2959224,14,10,0,0,0,No Charge,Yes,MSC,Seattle
CONT0001682,SHP000295,40HC,MSCU8029640,14,9,0,0,0,No Charge,Yes,MSC,Seattle
CONT0001683,SHP000296,40HC,MSCU9346305,7,9,2,150,300,Charged,Yes,Yang Ming,Chicago
CONT0001684,SHP000296,20RF,MSCU7322835,7,1,0,0,0,No Charge,Yes,Yang Ming,Chicago
CONT0001685,SHP000296,20RF,MSCU3865798,10,7,0,0,0,No Charge,Yes,Yang Ming,Chicago
CONT0001686,SHP000296,40GP,MSCU6430328,10,10,0,0,0,No Charge,Yes,Yang Ming,Chicago
CONT0001687,SHP000296,40RF,MSCU9509903,14,4,0,0,0,No Charge,Yes,Yang Ming,Chicago
CONT0001688,SHP000296,40GP,MSCU5577306,7,6,0,0,0,No Charge,Yes,Yang Ming,Chicago
CONT0001689,SHP000296,40HC,MSCU3290151,14,1,0,0,0,No Charge,Yes,Yang Ming,Chicago
CONT0001690,SHP000296,20RF,MSCU3394433,5,8,3,150,450,Charged,Yes,Yang Ming,Chicago
CONT0001691,SHP000296,40HC,MSCU2055775,14,7,0,0,0,No Charge,Yes,Yang Ming,Chicago
CONT0001692,SHP000296,20RF,MSCU9127407,14,10,0,0,0,No Charge,Yes,Yang Ming,Chicago
CONT0001693,SHP000297,40RF,MSCU8671957,5,9,4,75,300,Charged,No,Evergreen,Chicago
CONT0001694,SHP000297,40RF,MSCU6904629,10,8,0,0,0,No Charge,No,Evergreen,Chicago
CONT0001695,SHP000297,20GP,MSCU9540591,10,7,0,0,0,No Charge,No,Evergreen,Chicago
CONT0001696,SHP000297,40HC,MSCU2888184,7,10,3,250,750,Charged,No,Evergreen,Chicago
CONT0001697,SHP000297,40HC,MSCU8689594,14,8,0,0,0,No Charge,No,Evergreen,Chicago
CONT0001698,SHP000298,40RF,MSCU9999882,10,4,0,0,0,No Charge,Yes,ONE,Toronto
CONT0001699,SHP000298,40RF,MSCU9954070,5,7,2,150,300,Charged,Yes,ONE,Toronto
CONT0001700,SHP000298,40HC,MSCU1165697,5,5,0,0,0,No Charge,Yes,ONE,Toronto
CONT0001701,SHP000298,20GP,MSCU6480563,7,9,2,200,400,Charged,Yes,ONE,Toronto
CONT0001702,SHP000298,40GP,MSCU7685243,7,2,0,0,0,No Charge,Yes,ONE,Toronto
CONT0001703,SHP000298,20RF,MSCU7714489,7,8,1,75,75,Charged,Yes,ONE,Toronto
CONT0001704,SHP000298,20GP,MSCU1303301,10,9,0,0,0,No Charge,Yes,ONE,Toronto
CONT0001705,SHP000298,40HC,MSCU7015793,7,5,0,0,0,No Charge,Yes,ONE,Toronto
CONT0001706,SHP000299,40RF,MSCU4186897,5,4,0,0,0,No Charge,Yes,MSC,New York
CONT0001707,SHP000299,40HC,MSCU4975549,5,6,1,200,200,Charged,Yes,MSC,New York
CONT0001708,SHP000300,40RF,MSCU6832313,14,6,0,0,0,No Charge,Yes,ONE,Vancouver
CONT0001709,SHP000300,40GP,MSCU8500727,14,5,0,0,0,No Charge,Yes,ONE,Vancouver
CONT0001710,SHP000300,20GP,MSCU4571098,10,2,0,0,0,No Charge,Yes,ONE,Vancouver
CONT0001711,SHP000300,20RF,MSCU2708298,5,7,2,200,400,Charged,Yes,ONE,Vancouver
CONT0001712,SHP000300,40HC,MSCU7499536,10,5,0,0,0,No Charge,Yes,ONE,Vancouver
CONT0001713,SHP000300,40HC,MSCU4214210,10,3,0,0,0,No Charge,Yes,ONE,Vancouver
CONT0001714,SHP000301,20RF,MSCU8530042,14,9,0,0,0,No Charge,Yes,MSC,Houston
CONT0001715,SHP000301,20GP,MSCU2984998,5,9,4,200,800,Charged,Yes,MSC,Houston
CONT0001716,SHP000301,20GP,MSCU1523952,14,3,0,0,0,No Charge,Yes,MSC,Houston
CONT0001717,SHP000301,40HC,MSCU3061504,5,4,0,0,0,No Charge,Yes,MSC,Houston
CONT0001718,SHP000301,40HC,MSCU6083766,5,4,0,0,0,No Charge,Yes,MSC,Houston
CONT0001719,SHP000301,40RF,MSCU1725880,10,3,0,0,0,No Charge,Yes,MSC,Houston
CONT0001720,SHP000301,40HC,MSCU8078969,14,8,0,0,0,No Charge,Yes,MSC,Houston
CONT0001721,SHP000301,40HC,MSCU1647925,14,6,0,0,0,No Charge,Yes,MSC,Houston
CONT0001722,SHP000302,20GP,MSCU6429229,14,3,0,0,0,No Charge,Yes,CMA CGM,Los Angeles
CONT0001723,SHP000302,20RF,MSCU9014254,10,10,0,0,0,No Charge,Yes,CMA CGM,Los Angeles
CONT0001724,SHP000302,40GP,MSCU4090980,7,6,0,0,0,No Charge,Yes,CMA CGM,Los Angeles
CONT0001725,SHP000302,20GP,MSCU6566432,7,2,0,0,0,No Charge,Yes,CMA CGM,Los Angeles
CONT0001726,SHP000302,20RF,MSCU1493242,7,4,0,0,0,No Charge,Yes,CMA CGM,Los Angeles
CONT0001727,SHP000302,20RF,MSCU7522941,10,8,0,0,0,No Charge,Yes,CMA CGM,Los Angeles
CONT0001728,SHP000302,40HC,MSCU7247255,10,9,0,0,0,No Charge,Yes,CMA CGM,Los Angeles
CONT0001729,SHP000302,40HC,MSCU3864247,7,10,3,200,600,Charged,Yes,CMA CGM,Los Angeles
CONT0001730,SHP000302,40GP,MSCU6243548,5,4,0,0,0,No Charge,Yes,CMA CGM,Los Angeles
CONT0001731,SHP000302,40GP,MSCU5822943,5,8,3,75,225,Charged,Yes,CMA CGM,Los Angeles
CONT0001732,SHP000303,20GP,MSCU3788778,10,22,12,100,1200,Charged,Yes,HMM,Houston
CONT0001733,SHP000303,20RF,MSCU3142883,5,17,12,100,1200,Charged,Yes,HMM,Houston
CONT0001734,SHP000303,20RF,MSCU4973323,7,18,11,75,825,Charged,Yes,HMM,Houston
CONT0001735,SHP000303,40GP,MSCU8140361,7,24,17,200,3400,Charged,Yes,HMM,Houston
CONT0001736,SHP000303,40GP,MSCU6813390,10,25,15,250,3750,Charged,Yes,HMM,Houston
CONT0001737,SHP000303,40HC,MSCU3868387,10,22,12,250,3000,Charged,Yes,HMM,Houston
CONT0001738,SHP000303,40GP,MSCU6809536,7,26,19,150,2850,Charged,Yes,HMM,Houston
CONT0001739,SHP000304,20RF,MSCU2940388,7,6,0,0,0,No Charge,Yes,COSCO,Houston
CONT0001740,SHP000304,40RF,MSCU2409846,10,8,0,0,0,No Charge,Yes,COSCO,Houston
CONT0001741,SHP000304,40HC,MSCU1876197,14,2,0,0,0,No Charge,Yes,COSCO,Houston
CONT0001742,SHP000304,40RF,MSCU2556022,5,6,1,150,150,Charged,Yes,COSCO,Houston
CONT0001743,SHP000305,40HC,MSCU5517181,10,24,14,200,2800,Charged,Yes,COSCO,Toronto
CONT0001744,SHP000305,40GP,MSCU6983124,14,20,6,150,900,Charged,Yes,COSCO,Toronto
CONT0001745,SHP000305,40RF,MSCU5962643,7,21,14,200,2800,Charged,Yes,COSCO,Toronto
CONT0001746,SHP000305,40HC,MSCU6037866,5,24,19,75,1425,Charged,Yes,COSCO,Toronto
CONT0001747,SHP000305,40HC,MSCU4408703,14,20,6,150,900,Charged,Yes,COSCO,Toronto
CONT0001748,SHP000305,20RF,MSCU9565525,5,22,17,100,1700,Charged,Yes,COSCO,Toronto
CONT0001749,SHP000305,20GP,MSCU9889427,5,20,15,100,1500,Charged,Yes,COSCO,Toronto
CONT0001750,SHP000305,20GP,MSCU4372878,7,23,16,75,1200,Charged,Yes,COSCO,Toronto
CONT0001751,SHP000306,40GP,MSCU8165951,7,9,2,250,500,Charged,Yes,COSCO,Miami
CONT0001752,SHP000306,40RF,MSCU9974936,5,9,4,200,800,Charged,Yes,COSCO,Miami
CONT0001753,SHP000306,40HC,MSCU3920716,7,9,2,75,150,Charged,Yes,COSCO,Miami
CONT0001754,SHP000306,40GP,MSCU1161777,14,9,0,0,0,No Charge,Yes,COSCO,Miami
CONT0001755,SHP000306,40GP,MSCU6301091,10,9,0,0,0,No Charge,Yes,COSCO,Miami
CONT0001756,SHP000306,20GP,MSCU8468718,5,6,1,100,100,Charged,Yes,COSCO,Miami
CONT0001757,SHP000306,40GP,MSCU6493491,10,7,0,0,0,No Charge,Yes,COSCO,Miami
CONT0001758,SHP000306,20GP,MSCU2703343,7,8,1,250,250,Charged,Yes,COSCO,Miami
CONT0001759,SHP000306,20RF,MSCU4153974,5,6,1,200,200,Charged,Yes,COSCO,Miami
CONT0001760,SHP000306,20RF,MSCU2470058,10,5,0,0,0,No Charge,Yes,COSCO,Miami
CONT0001761,SHP000307,40GP,MSCU7668783,14,8,0,0,0,No Charge,Yes,MSC,Toronto
CONT0001762,SHP000307,40GP,MSCU7644679,5,5,0,0,0,No Charge,Yes,MSC,Toronto
CONT0001763,SHP000307,40RF,MSCU5310948,7,10,3,250,750,Charged,Yes,MSC,Toronto
CONT0001764,SHP000307,40HC,MSCU1883459,14,7,0,0,0,No Charge,Yes,MSC,Toronto
CONT0001765,SHP000307,20GP,MSCU9929941,5,1,0,0,0,No Charge,Yes,MSC,Toronto
CONT0001766,SHP000307,40RF,MSCU1284573,10,8,0,0,0,No Charge,Yes,MSC,Toronto
CONT0001767,SHP000307,20GP,MSCU2425801,7,6,0,0,0,No Charge,Yes,MSC,Toronto
CONT0001768,SHP000307,40HC,MSCU3855502,14,9,0,0,0,No Charge,Yes,MSC,Toronto
CONT0001769,SHP000307,40RF,MSCU9668834,10,7,0,0,0,No Charge,Yes,MSC,Toronto
CONT0001770,SHP000308,20RF,MSCU7219517,10,10,0,0,0,No Charge,Yes,Hapag-Lloyd,Seattle
CONT0001771,SHP000308,40HC,MSCU9225504,14,3,0,0,0,No Charge,Yes,Hapag-Lloyd,Seattle
CONT0001772,SHP000308,40RF,MSCU3120948,10,10,0,0,0,No Charge,Yes,Hapag-Lloyd,Seattle
CONT0001773,SHP000308,40GP,MSCU3406846,5,10,5,75,375,Charged,Yes,Hapag-Lloyd,Seattle
CONT0001774,SHP000308,20RF,MSCU2241156,5,8,3,250,750,Charged,Yes,Hapag-Lloyd,Seattle
CONT0001775,SHP000308,40RF,MSCU4146255,7,5,0,0,0,No Charge,Yes,Hapag-Lloyd,Seattle
CONT0001776,SHP000308,20GP,MSCU6505715,14,2,0,0,0,No Charge,Yes,Hapag-Lloyd,Seattle
CONT0001777,SHP000308,20GP,MSCU5460657,10,5,0,0,0,No Charge,Yes,Hapag-Lloyd,Seattle
CONT0001778,SHP000309,40GP,MSCU9775696,7,7,0,0,0,No Charge,Yes,ONE,Vancouver
CONT0001779,SHP000309,20GP,MSCU4057231,14,9,0,0,0,No Charge,Yes,ONE,Vancouver
CONT0001780,SHP000309,40RF,MSCU9435206,7,1,0,0,0,No Charge,Yes,ONE,Vancouver
CONT0001781,SHP000309,20GP,MSCU2374322,10,7,0,0,0,No Charge,Yes,ONE,Vancouver
CONT0001782,SHP000309,40RF,MSCU2338593,7,10,3,200,600,Charged,Yes,ONE,Vancouver
CONT0001783,SHP000310,20GP,MSCU1380237,10,6,0,0,0,No Charge,Yes,CMA CGM,Los Angeles
CONT0001784,SHP000310,20RF,MSCU1788429,7,2,0,0,0,No Charge,Yes,CMA CGM,Los Angeles
CONT0001785,SHP000310,40RF,MSCU8134099,10,6,0,0,0,No Charge,Yes,CMA CGM,Los Angeles
CONT0001786,SHP000310,40GP,MSCU7269122,14,10,0,0,0,No Charge,Yes,CMA CGM,Los Angeles
CONT0001787,SHP000311,40RF,MSCU1346743,5,6,1,250,250,Charged,Yes,Evergreen,Vancouver
CONT0001788,SHP000311,40GP,MSCU3122930,14,1,0,0,0,No Charge,Yes,Evergreen,Vancouver
CONT0001789,SHP000311,20GP,MSCU5045508,14,1,0,0,0,No Charge,Yes,Evergreen,Vancouver
CONT0001790,SHP000311,40RF,MSCU3108060,5,1,0,0,0,No Charge,Yes,Evergreen,Vancouver
CONT0001791,SHP000311,40HC,MSCU6864672,14,5,0,0,0,No Charge,Yes,Evergreen,Vancouver
CONT0001792,SHP000311,20GP,MSCU1991043,5,4,0,0,0,No Charge,Yes,Evergreen,Vancouver
CONT0001793,SHP000311,40RF,MSCU3063881,10,9,0,0,0,No Charge,Yes,Evergreen,Vancouver
CONT0001794,SHP000311,20GP,MSCU3275477,5,5,0,0,0,No Charge,Yes,Evergreen,Vancouver
CONT0001795,SHP000312,40GP,MSCU7718619,10,4,0,0,0,No Charge,Yes,ZIM,Toronto
CONT0001796,SHP000312,20RF,MSCU4450093,5,6,1,250,250,Charged,Yes,ZIM,Toronto
CONT0001797,SHP000312,20RF,MSCU2323150,14,7,0,0,0,No Charge,Yes,ZIM,Toronto
CONT0001798,SHP000313,40RF,MSCU7726711,7,6,0,0,0,No Charge,Yes,Yang Ming,Miami
CONT0001799,SHP000313,40GP,MSCU2012566,7,4,0,0,0,No Charge,Yes,Yang Ming,Miami
CONT0001800,SHP000313,40HC,MSCU8217588,5,6,1,250,250,Charged,Yes,Yang Ming,Miami
CONT0001801,SHP000313,20RF,MSCU5132400,5,6,1,150,150,Charged,Yes,Yang Ming,Miami
CONT0001802,SHP000313,20RF,MSCU5016612,5,6,1,200,200,Charged,Yes,Yang Ming,Miami
CONT0001803,SHP000313,40HC,MSCU6816951,14,10,0,0,0,No Charge,Yes,Yang Ming,Miami
CONT0001804,SHP000314,40HC,MSCU5128861,5,2,0,0,0,No Charge,Yes,Yang Ming,Houston
CONT0001805,SHP000314,40GP,MSCU9523800,14,10,0,0,0,No Charge,Yes,Yang Ming,Houston
CONT0001806,SHP000314,40GP,MSCU8666109,7,8,1,200,200,Charged,Yes,Yang Ming,Houston
CONT0001807,SHP000314,40RF,MSCU8077035,5,3,0,0,0,No Charge,Yes,Yang Ming,Houston
CONT0001808,SHP000314,40HC,MSCU5183801,14,7,0,0,0,No Charge,Yes,Yang Ming,Houston
CONT0001809,SHP000315,20GP,MSCU7336938,10,3,0,0,0,No Charge,Yes,COSCO,Vancouver
CONT0001810,SHP000315,20RF,MSCU2284185,10,5,0,0,0,No Charge,Yes,COSCO,Vancouver
CONT0001811,SHP000315,20RF,MSCU6424574,5,2,0,0,0,No Charge,Yes,COSCO,Vancouver
CONT0001812,SHP000315,40HC,MSCU7871859,7,6,0,0,0,No Charge,Yes,COSCO,Vancouver
CONT0001813,SHP000315,20GP,MSCU1628699,10,1,0,0,0,No Charge,Yes,COSCO,Vancouver
CONT0001814,SHP000315,20GP,MSCU3271113,7,9,2,250,500,Charged,Yes,COSCO,Vancouver
CONT0001815,SHP000315,40HC,MSCU3394275,14,4,0,0,0,No Charge,Yes,COSCO,Vancouver
CONT0001816,SHP000316,20RF,MSCU3253530,14,7,0,0,0,No Charge,Yes,Yang Ming,Vancouver
CONT0001817,SHP000317,40HC,MSCU8604904,5,5,0,0,0,No Charge,Yes,Hapag-Lloyd,Toronto
CONT0001818,SHP000317,40GP,MSCU6318184,5,9,4,250,1000,Charged,Yes,Hapag-Lloyd,Toronto
CONT0001819,SHP000317,20RF,MSCU1753357,7,1,0,0,0,No Charge,Yes,Hapag-Lloyd,Toronto
CONT0001820,SHP000317,40HC,MSCU1060293,14,8,0,0,0,No Charge,Yes,Hapag-Lloyd,Toronto
CONT0001821,SHP000317,40RF,MSCU5667750,7,3,0,0,0,No Charge,Yes,Hapag-Lloyd,Toronto
CONT0001822,SHP000317,40HC,MSCU2877132,14,5,0,0,0,No Charge,Yes,Hapag-Lloyd,Toronto
CONT0001823,SHP000317,20RF,MSCU3278090,7,6,0,0,0,No Charge,Yes,Hapag-Lloyd,Toronto
CONT0001824,SHP000317,40HC,MSCU4297494,14,2,0,0,0,No Charge,Yes,Hapag-Lloyd,Toronto
CONT0001825,SHP000318,40RF,MSCU3010214,5,9,4,250,1000,Charged,Yes,COSCO,New York
CONT0001826,SHP000318,20GP,MSCU4407369,5,9,4,150,600,Charged,Yes,COSCO,New York
CONT0001827,SHP000318,40RF,MSCU9769743,10,6,0,0,0,No Charge,Yes,COSCO,New York
CONT0001828,SHP000318,40GP,MSCU8883501,5,11,6,200,1200,Charged,Yes,COSCO,New York
CONT0001829,SHP000318,40GP,MSCU4926479,14,8,0,0,0,No Charge,Yes,COSCO,New York
CONT0001830,SHP000318,20RF,MSCU8541478,7,9,2,150,300,Charged,Yes,COSCO,New York
CONT0001831,SHP000318,40GP,MSCU1141410,5,7,2,75,150,Charged,Yes,COSCO,New York
CONT0001832,SHP000319,40HC,MSCU4238025,5,18,13,75,975,Charged,Yes,Maersk,Chicago
CONT0001833,SHP000319,40RF,MSCU3142723,14,9,0,0,0,No Charge,Yes,Maersk,Chicago
CONT0001834,SHP000319,40HC,MSCU3799425,14,11,0,0,0,No Charge,Yes,Maersk,Chicago
CONT0001835,SHP000319,40GP,MSCU4903114,5,13,8,75,600,Charged,Yes,Maersk,Chicago
CONT0001836,SHP000319,40HC,MSCU8553274,5,18,13,75,975,Charged,Yes,Maersk,Chicago
CONT0001837,SHP000319,40HC,MSCU5689206,14,11,0,0,0,No Charge,Yes,Maersk,Chicago
CONT0001838,SHP000319,20RF,MSCU5565271,5,9,4,75,300,Charged,Yes,Maersk,Chicago
CONT0001839,SHP000319,40GP,MSCU5541971,5,18,13,100,1300,Charged,Yes,Maersk,Chicago
CONT0001840,SHP000319,20GP,MSCU1998197,10,12,2,250,500,Charged,Yes,Maersk,Chicago
CONT0001841,SHP000319,20GP,MSCU3423349,14,18,4,150,600,Charged,Yes,Maersk,Chicago
CONT0001842,SHP000320,20RF,MSCU1472467,7,5,0,0,0,No Charge,Yes,ZIM,Vancouver
CONT0001843,SHP000321,40HC,MSCU7826210,14,3,0,0,0,No Charge,Yes,HMM,Toronto
CONT0001844,SHP000321,40HC,MSCU2310780,7,3,0,0,0,No Charge,Yes,HMM,Toronto
CONT0001845,SHP000321,40GP,MSCU5858893,14,5,0,0,0,No Charge,Yes,HMM,Toronto
CONT0001846,SHP000321,40GP,MSCU8033277,5,5,0,0,0,No Charge,Yes,HMM,Toronto
CONT0001847,SHP000321,40RF,MSCU1866001,5,2,0,0,0,No Charge,Yes,HMM,Toronto
CONT0001848,SHP000321,20RF,MSCU9822139,5,4,0,0,0,No Charge,Yes,HMM,Toronto
CONT0001849,SHP000322,40GP,MSCU1843231,14,2,0,0,0,No Charge,Yes,ZIM,Vancouver
CONT0001850,SHP000322,40RF,MSCU7700086,14,1,0,0,0,No Charge,Yes,ZIM,Vancouver
CONT0001851,SHP000322,40GP,MSCU1589684,14,3,0,0,0,No Charge,Yes,ZIM,Vancouver
CONT0001852,SHP000322,40GP,MSCU7558611,5,10,5,150,750,Charged,Yes,ZIM,Vancouver
CONT0001853,SHP000322,40RF,MSCU7046357,14,3,0,0,0,No Charge,Yes,ZIM,Vancouver
CONT0001854,SHP000322,40RF,MSCU1523067,7,7,0,0,0,No Charge,Yes,ZIM,Vancouver
CONT0001855,SHP000322,20RF,MSCU6251075,5,6,1,200,200,Charged,Yes,ZIM,Vancouver
CONT0001856,SHP000322,20RF,MSCU5083490,5,1,0,0,0,No Charge,Yes,ZIM,Vancouver
CONT0001857,SHP000322,20GP,MSCU1436154,7,6,0,0,0,No Charge,Yes,ZIM,Vancouver
CONT0001858,SHP000323,20RF,MSCU2501145,14,4,0,0,0,No Charge,Yes,ONE,New York
CONT0001859,SHP000323,40GP,MSCU3688510,7,1,0,0,0,No Charge,Yes,ONE,New York
CONT0001860,SHP000323,40RF,MSCU7386662,5,2,0,0,0,No Charge,Yes,ONE,New York
CONT0001861,SHP000323,20GP,MSCU7540556,5,9,4,200,800,Charged,Yes,ONE,New York
CONT0001862,SHP000323,20GP,MSCU1418620,14,3,0,0,0,No Charge,Yes,ONE,New York
CONT0001863,SHP000323,20RF,MSCU2876945,10,6,0,0,0,No Charge,Yes,ONE,New York
CONT0001864,SHP000323,40GP,MSCU2147606,14,2,0,0,0,No Charge,Yes,ONE,New York
CONT0001865,SHP000323,40HC,MSCU6140425,14,1,0,0,0,No Charge,Yes,ONE,New York
CONT0001866,SHP000323,40GP,MSCU4784652,7,7,0,0,0,No Charge,Yes,ONE,New York
CONT0001867,SHP000323,40GP,MSCU7048956,10,5,0,0,0,No Charge,Yes,ONE,New York
CONT0001868,SHP000324,20GP,MSCU3417105,7,2,0,0,0,No Charge,Yes,ONE,New York
CONT0001869,SHP000324,40RF,MSCU5527803,10,3,0,0,0,No Charge,Yes,ONE,New York
CONT0001870,SHP000325,40RF,MSCU5556644,5,13,8,75,600,Charged,Yes,COSCO,Seattle
CONT0001871,SHP000325,40GP,MSCU7305341,10,18,8,200,1600,Charged,Yes,COSCO,Seattle
CONT0001872,SHP000325,20RF,MSCU6924408,5,14,9,100,900,Charged,Yes,COSCO,Seattle
CONT0001873,SHP000325,40GP,MSCU8890740,10,12,2,100,200,Charged,Yes,COSCO,Seattle
CONT0001874,SHP000325,40RF,MSCU6034975,14,12,0,0,0,No Charge,Yes,COSCO,Seattle
CONT0001875,SHP000325,40HC,MSCU7024535,5,13,8,150,1200,Charged,Yes,COSCO,Seattle
CONT0001876,SHP000326,20GP,MSCU3204748,10,2,0,0,0,No Charge,Yes,COSCO,Vancouver
CONT0001877,SHP000326,20GP,MSCU6363158,5,2,0,0,0,No Charge,Yes,COSCO,Vancouver
CONT0001878,SHP000326,40RF,MSCU7788118,5,3,0,0,0,No Charge,Yes,COSCO,Vancouver
CONT0001879,SHP000326,20RF,MSCU5283210,10,10,0,0,0,No Charge,Yes,COSCO,Vancouver
CONT0001880,SHP000327,40RF,MSCU8068258,14,9,0,0,0,No Charge,Yes,CMA CGM,Seattle
CONT0001881,SHP000327,20RF,MSCU1986289,7,4,0,0,0,No Charge,Yes,CMA CGM,Seattle
CONT0001882,SHP000327,40HC,MSCU6233846,5,9,4,250,1000,Charged,Yes,CMA CGM,Seattle
CONT0001883,SHP000328,40RF,MSCU4870860,14,5,0,0,0,No Charge,Yes,Hapag-Lloyd,Miami
CONT0001884,SHP000328,40RF,MSCU2837700,14,9,0,0,0,No Charge,Yes,Hapag-Lloyd,Miami
CONT0001885,SHP000328,40RF,MSCU3191599,5,8,3,150,450,Charged,Yes,Hapag-Lloyd,Miami
CONT0001886,SHP000328,20GP,MSCU1844764,5,7,2,150,300,Charged,Yes,Hapag-Lloyd,Miami
CONT0001887,SHP000328,40GP,MSCU7594085,14,10,0,0,0,No Charge,Yes,Hapag-Lloyd,Miami
CONT0001888,SHP000328,40GP,MSCU5674174,7,4,0,0,0,No Charge,Yes,Hapag-Lloyd,Miami
CONT0001889,SHP000328,40HC,MSCU8533764,10,9,0,0,0,No Charge,Yes,Hapag-Lloyd,Miami
CONT0001890,SHP000329,20GP,MSCU4758120,5,9,4,100,400,Charged,Yes,HMM,Vancouver
CONT0001891,SHP000329,20RF,MSCU4145588,14,6,0,0,0,No Charge,Yes,HMM,Vancouver
CONT0001892,SHP000329,20GP,MSCU3793401,7,1,0,0,0,No Charge,Yes,HMM,Vancouver
CONT0001893,SHP000329,20GP,MSCU7027711,7,8,1,100,100,Charged,Yes,HMM,Vancouver
CONT0001894,SHP000329,40GP,MSCU1033191,10,1,0,0,0,No Charge,Yes,HMM,Vancouver
CONT0001895,SHP000330,40RF,MSCU9707327,5,1,0,0,0,No Charge,Yes,Yang Ming,Seattle
CONT0001896,SHP000330,20RF,MSCU8607411,14,4,0,0,0,No Charge,Yes,Yang Ming,Seattle
CONT0001897,SHP000330,40RF,MSCU1081021,7,10,3,75,225,Charged,Yes,Yang Ming,Seattle
CONT0001898,SHP000330,40RF,MSCU2509635,5,9,4,250,1000,Charged,Yes,Yang Ming,Seattle
CONT0001899,SHP000330,20RF,MSCU1044461,5,5,0,0,0,No Charge,Yes,Yang Ming,Seattle
CONT0001900,SHP000330,20RF,MSCU3554635,5,10,5,75,375,Charged,Yes,Yang Ming,Seattle
CONT0001901,SHP000330,40GP,MSCU8662931,7,3,0,0,0,No Charge,Yes,Yang Ming,Seattle
CONT0001902,SHP000330,20RF,MSCU1149424,14,10,0,0,0,No Charge,Yes,Yang Ming,Seattle
CONT0001903,SHP000330,20GP,MSCU8134635,10,5,0,0,0,No Charge,Yes,Yang Ming,Seattle
CONT0001904,SHP000331,40GP,MSCU1681666,14,5,0,0,0,No Charge,Yes,Maersk,Vancouver
CONT0001905,SHP000331,40RF,MSCU9641104,5,1,0,0,0,No Charge,Yes,Maersk,Vancouver
CONT0001906,SHP000331,20RF,MSCU2992138,10,4,0,0,0,No Charge,Yes,Maersk,Vancouver
CONT0001907,SHP000331,20GP,MSCU2612647,5,4,0,0,0,No Charge,Yes,Maersk,Vancouver
CONT0001908,SHP000331,40RF,MSCU7197168,5,6,1,75,75,Charged,Yes,Maersk,Vancouver
CONT0001909,SHP000331,40GP,MSCU6184930,10,6,0,0,0,No Charge,Yes,Maersk,Vancouver
CONT0001910,SHP000331,40HC,MSCU1201969,7,1,0,0,0,No Charge,Yes,Maersk,Vancouver
CONT0001911,SHP000331,40HC,MSCU5012665,5,6,1,100,100,Charged,Yes,Maersk,Vancouver
CONT0001912,SHP000331,20GP,MSCU8490652,10,7,0,0,0,No Charge,Yes,Maersk,Vancouver
CONT0001913,SHP000332,40RF,MSCU5200727,10,7,0,0,0,No Charge,Yes,Evergreen,Los Angeles
CONT0001914,SHP000332,20RF,MSCU8246791,10,10,0,0,0,No Charge,Yes,Evergreen,Los Angeles
CONT0001915,SHP000332,20GP,MSCU1982476,14,3,0,0,0,No Charge,Yes,Evergreen,Los Angeles
CONT0001916,SHP000332,40GP,MSCU2536829,7,5,0,0,0,No Charge,Yes,Evergreen,Los Angeles
CONT0001917,SHP000332,40RF,MSCU8495025,7,3,0,0,0,No Charge,Yes,Evergreen,Los Angeles
CONT0001918,SHP000333,20RF,MSCU3361198,10,1,0,0,0,No Charge,Yes,COSCO,Vancouver
CONT0001919,SHP000333,40RF,MSCU2174871,5,9,4,150,600,Charged,Yes,COSCO,Vancouver
CONT0001920,SHP000333,40GP,MSCU8844505,14,5,0,0,0,No Charge,Yes,COSCO,Vancouver
CONT0001921,SHP000333,20RF,MSCU6227328,7,6,0,0,0,No Charge,Yes,COSCO,Vancouver
CONT0001922,SHP000333,20RF,MSCU1291870,7,4,0,0,0,No Charge,Yes,COSCO,Vancouver
CONT0001923,SHP000333,40GP,MSCU2588823,5,5,0,0,0,No Charge,Yes,COSCO,Vancouver
